Nuts_region_temp,NutsID,region_name,Temp_crop,Area_1989,Area_1999,Area_2009,Area_2019
150081201_São Brás de Alportel_Cereals,150081201,São Brás de Alportel,Cereals,479,80,18,45
150081201_São Brás de Alportel_Dried pulses,150081201,São Brás de Alportel,Dried pulses,67,24,1,0
150081201_São Brás de Alportel_Temporary grasses and grazings,150081201,São Brás de Alportel,Temporary grasses and grazings,9,0,0,8
150081201_São Brás de Alportel_Fodder plants,150081201,São Brás de Alportel,Fodder plants,10,57,1,52
150081201_São Brás de Alportel_Potatoes,150081201,São Brás de Alportel,Potatoes,40,13,4,4
150081201_São Brás de Alportel_Sugarbeets,150081201,São Brás de Alportel,Sugarbeets,0,0,0,0
150081201_São Brás de Alportel_Industrial crops,150081201,São Brás de Alportel,Industrial crops,0,0,0,0
150081201_São Brás de Alportel_Fresh vegetables,150081201,São Brás de Alportel,Fresh vegetables,282,75,5,2
150081201_São Brás de Alportel_Flowers and ornamental plants,150081201,São Brás de Alportel,Flowers and ornamental plants,0,0,0,0
150081201_São Brás de Alportel_Other temporary crops,150081201,São Brás de Alportel,Other temporary crops,0,0,0,0
150081303_Armação de Pêra_Cereals,150081303,Armação de Pêra,Cereals,1,2,0,0
150081303_Armação de Pêra_Dried pulses,150081303,Armação de Pêra,Dried pulses,5,1,0,0
150081303_Armação de Pêra_Temporary grasses and grazings,150081303,Armação de Pêra,Temporary grasses and grazings,0,0,0,0
150081303_Armação de Pêra_Fodder plants,150081303,Armação de Pêra,Fodder plants,0,0,0,0
150081303_Armação de Pêra_Potatoes,150081303,Armação de Pêra,Potatoes,0,0,0,2
150081303_Armação de Pêra_Sugarbeets,150081303,Armação de Pêra,Sugarbeets,0,0,0,0
150081303_Armação de Pêra_Industrial crops,150081303,Armação de Pêra,Industrial crops,0,0,0,0
150081303_Armação de Pêra_Fresh vegetables,150081303,Armação de Pêra,Fresh vegetables,9,10,2,0
150081303_Armação de Pêra_Flowers and ornamental plants,150081303,Armação de Pêra,Flowers and ornamental plants,0,0,0,0
150081303_Armação de Pêra_Other temporary crops,150081303,Armação de Pêra,Other temporary crops,0,0,0,0
150081305_São Bartolomeu de Messines_Cereals,150081305,São Bartolomeu de Messines,Cereals,920,455,53,67
150081305_São Bartolomeu de Messines_Dried pulses,150081305,São Bartolomeu de Messines,Dried pulses,71,36,6,3
150081305_São Bartolomeu de Messines_Temporary grasses and grazings,150081305,São Bartolomeu de Messines,Temporary grasses and grazings,3,49,19,15
150081305_São Bartolomeu de Messines_Fodder plants,150081305,São Bartolomeu de Messines,Fodder plants,153,226,155,92
150081305_São Bartolomeu de Messines_Potatoes,150081305,São Bartolomeu de Messines,Potatoes,16,4,1,1
150081305_São Bartolomeu de Messines_Sugarbeets,150081305,São Bartolomeu de Messines,Sugarbeets,0,0,0,0
150081305_São Bartolomeu de Messines_Industrial crops,150081305,São Bartolomeu de Messines,Industrial crops,0,0,0,0
150081305_São Bartolomeu de Messines_Fresh vegetables,150081305,São Bartolomeu de Messines,Fresh vegetables,213,78,24,20
150081305_São Bartolomeu de Messines_Flowers and ornamental plants,150081305,São Bartolomeu de Messines,Flowers and ornamental plants,0,0,0,25
150081305_São Bartolomeu de Messines_Other temporary crops,150081305,São Bartolomeu de Messines,Other temporary crops,0,0,0,0
150081306_São Marcos da Serra_Cereals,150081306,São Marcos da Serra,Cereals,1556,647,155,136
150081306_São Marcos da Serra_Dried pulses,150081306,São Marcos da Serra,Dried pulses,15,10,2,2
150081306_São Marcos da Serra_Temporary grasses and grazings,150081306,São Marcos da Serra,Temporary grasses and grazings,46,33,0,2
150081306_São Marcos da Serra_Fodder plants,150081306,São Marcos da Serra,Fodder plants,62,352,185,291
150081306_São Marcos da Serra_Potatoes,150081306,São Marcos da Serra,Potatoes,11,12,13,1
150081306_São Marcos da Serra_Sugarbeets,150081306,São Marcos da Serra,Sugarbeets,0,0,0,0
150081306_São Marcos da Serra_Industrial crops,150081306,São Marcos da Serra,Industrial crops,0,1,0,0
150081306_São Marcos da Serra_Fresh vegetables,150081306,São Marcos da Serra,Fresh vegetables,5,15,18,5
150081306_São Marcos da Serra_Flowers and ornamental plants,150081306,São Marcos da Serra,Flowers and ornamental plants,0,0,0,0
150081306_São Marcos da Serra_Other temporary crops,150081306,São Marcos da Serra,Other temporary crops,4,0,0,0
150081307_Silves_Cereals,150081307,Silves,Cereals,349,65,128,127
150081307_Silves_Dried pulses,150081307,Silves,Dried pulses,5,7,2,0
150081307_Silves_Temporary grasses and grazings,150081307,Silves,Temporary grasses and grazings,0,0,14,3
150081307_Silves_Fodder plants,150081307,Silves,Fodder plants,42,39,13,95
150081307_Silves_Potatoes,150081307,Silves,Potatoes,2,2,1,0
150081307_Silves_Sugarbeets,150081307,Silves,Sugarbeets,0,0,0,0
150081307_Silves_Industrial crops,150081307,Silves,Industrial crops,0,46,0,23
150081307_Silves_Fresh vegetables,150081307,Silves,Fresh vegetables,84,51,21,30
150081307_Silves_Flowers and ornamental plants,150081307,Silves,Flowers and ornamental plants,1,7,13,10
150081307_Silves_Other temporary crops,150081307,Silves,Other temporary crops,0,0,2,1
150081309_União das freguesias de Alcantarilha e Pêra_Cereals,150081309,União das freguesias de Alcantarilha e Pêra,Cereals,94,221,66,1
150081309_União das freguesias de Alcantarilha e Pêra_Dried pulses,150081309,União das freguesias de Alcantarilha e Pêra,Dried pulses,10,1,0,0
150081309_União das freguesias de Alcantarilha e Pêra_Temporary grasses and grazings,150081309,União das freguesias de Alcantarilha e Pêra,Temporary grasses and grazings,0,9,0,2
150081309_União das freguesias de Alcantarilha e Pêra_Fodder plants,150081309,União das freguesias de Alcantarilha e Pêra,Fodder plants,2,2,5,5
150081309_União das freguesias de Alcantarilha e Pêra_Potatoes,150081309,União das freguesias de Alcantarilha e Pêra,Potatoes,0,1,0,0
150081309_União das freguesias de Alcantarilha e Pêra_Sugarbeets,150081309,União das freguesias de Alcantarilha e Pêra,Sugarbeets,0,100,0,0
150081309_União das freguesias de Alcantarilha e Pêra_Industrial crops,150081309,União das freguesias de Alcantarilha e Pêra,Industrial crops,6,0,0,1
150081309_União das freguesias de Alcantarilha e Pêra_Fresh vegetables,150081309,União das freguesias de Alcantarilha e Pêra,Fresh vegetables,52,38,12,6
150081309_União das freguesias de Alcantarilha e Pêra_Flowers and ornamental plants,150081309,União das freguesias de Alcantarilha e Pêra,Flowers and ornamental plants,0,1,3,3
150081309_União das freguesias de Alcantarilha e Pêra_Other temporary crops,150081309,União das freguesias de Alcantarilha e Pêra,Other temporary crops,0,0,0,0
150081310_União das freguesias de Algoz e Tunes_Cereals,150081310,União das freguesias de Algoz e Tunes,Cereals,39,43,4,9
150081310_União das freguesias de Algoz e Tunes_Dried pulses,150081310,União das freguesias de Algoz e Tunes,Dried pulses,8,2,0,1
150081310_União das freguesias de Algoz e Tunes_Temporary grasses and grazings,150081310,União das freguesias de Algoz e Tunes,Temporary grasses and grazings,0,0,0,1
150081310_União das freguesias de Algoz e Tunes_Fodder plants,150081310,União das freguesias de Algoz e Tunes,Fodder plants,0,6,6,2
150081310_União das freguesias de Algoz e Tunes_Potatoes,150081310,União das freguesias de Algoz e Tunes,Potatoes,1,0,0,0
150081310_União das freguesias de Algoz e Tunes_Sugarbeets,150081310,União das freguesias de Algoz e Tunes,Sugarbeets,0,0,0,0
150081310_União das freguesias de Algoz e Tunes_Industrial crops,150081310,União das freguesias de Algoz e Tunes,Industrial crops,0,0,0,0
150081310_União das freguesias de Algoz e Tunes_Fresh vegetables,150081310,União das freguesias de Algoz e Tunes,Fresh vegetables,68,24,9,6
150081310_União das freguesias de Algoz e Tunes_Flowers and ornamental plants,150081310,União das freguesias de Algoz e Tunes,Flowers and ornamental plants,0,0,0,0
150081310_União das freguesias de Algoz e Tunes_Other temporary crops,150081310,União das freguesias de Algoz e Tunes,Other temporary crops,0,0,0,0
150081401_Cachopo_Cereals,150081401,Cachopo,Cereals,2048,557,14,1
150081401_Cachopo_Dried pulses,150081401,Cachopo,Dried pulses,277,108,4,1
150081401_Cachopo_Temporary grasses and grazings,150081401,Cachopo,Temporary grasses and grazings,16,0,0,1
150081401_Cachopo_Fodder plants,150081401,Cachopo,Fodder plants,36,100,78,12
150081401_Cachopo_Potatoes,150081401,Cachopo,Potatoes,43,22,0,0
150081401_Cachopo_Sugarbeets,150081401,Cachopo,Sugarbeets,0,0,0,0
150081401_Cachopo_Industrial crops,150081401,Cachopo,Industrial crops,0,0,0,0
150081401_Cachopo_Fresh vegetables,150081401,Cachopo,Fresh vegetables,2,8,0,0
150081401_Cachopo_Flowers and ornamental plants,150081401,Cachopo,Flowers and ornamental plants,0,0,0,0
150081401_Cachopo_Other temporary crops,150081401,Cachopo,Other temporary crops,1,2,0,0
150081404_Santa Catarina da Fonte do Bispo_Cereals,150081404,Santa Catarina da Fonte do Bispo,Cereals,917,171,0,0
